1,Nine Britons confirmed dead in Jordanian coach crash,"Nine Britons are confirmed dead following a coach crash near the Jordanian tourist attraction of Petra yesterday. According to reports, a tyre of the tour bus blew out on a stretch of the Desert Highway motorway"
2,Smith saves Man United from defeat at Blackburn,Manchester United needed a controversial equaliser from striker Alan Smith in the fourth minute of stoppage time to snatch a 1-1 at Blackburn Rovers on Saturday.
3,Dollar Weakens Against Euro But Off Lows,NEW YORK (Reuters) - The dollar was weaker against the euro  on Tuesday but above record lows reached after remarks by  European Central Bank chief Jean-Claude Trichet suggested the  ECB was unlikely to intervene to stem the euro's rise.
2,Vandy #39;s List gets in final of Amateur,"MAMARONECK, NY - Luke List has already made it further than he ever thought, so why stop now? That #39;s the attitude of the 19-year-old Vanderbilt sophomore, who continued his string of US Amateur upsets with"
2,Overrated NBA athletes losing to better teams,"For the purist, watching basketball played at the Olympic level is a nice break from what #39;s become of the game in this country."
1,St. Croix Petition Seeks Territory Status (AP),"AP - At least 5,500 residents of St. Croix, the largest of the U.S. Virgin Islands, have signed a petition asking Congress to make the island its own U.S. territory."
1,Annan calls on Myanmar leaders to remain committed to &lt;b&gt;...&lt;/b&gt;,"19 October 2004 - Concerned by reports of the dismissal and detention of the Prime Minister of Myanmar, United Nations Secretary-General Kofi Annan today called on the country #39;s authorities to remain committed to the process of national reconciliation"
2,Titans QB Faces Possible Shoulder Surgery (AP),AP - The Tennessee Titans already have one quarterback recovering from surgery. They aren't in a hurry to operate on backup Billy Volek's throwing shoulder if they can avoid that.
4,New Microsoft spam lawsuit takes different tack,"In addition to its recent failed attempts at making its Sender ID framework a standard,  #39;Net-wide solution to the problem of spam, Microsoft has also filed over 100 lawsuits against the spammers themselves."
3,China urges US to act on Dollar slide,"A senior Chinese official has urged the United States to take action to stop the slide of the dollar and restore equilibrium to global currency markets, China Radio International reported Saturday."
4,TSMC files another patent suit against SMIC,"Taiwan Semiconductor Manufacturing Co. Ltd. (TSMC), of Hsinchu, Taiwan, has expanded its patent-infringement fight against rival contract chip maker Semiconductor Manufacturing International Corp."
3,"At Meeting, Lazard Board Takes No Vote on Offering","The board of Lazard met in Paris but did not vote on a plan by its chief executive, Bruce Wasserstein, to take the firm public."
3,Wal-Mart Brightens Dec. Sales Forecast,"NEW YORK (Reuters) - Wal-Mart Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WMT.N target=/stocks/quickinfo/fullquote""&gt;WMT.N&lt;/A&gt;, the  world's biggest retailer, on Monday brightened its outlook for  December sales at U.S. stores open at least a year, now  expecting sales to increase 3 percent."
1,De Niro no-show for Italian award,Robert De Niro fails to show up at an awards ceremony in Milan and a press conference in Rome.
3,Putin: State firms can bid for Yukos assets,President Vladimir Putin gave his blessing on Friday for Russian state energy firms to bid for oil major Yukos #39;s assets if bailiffs put them up for sale to recover a huge back-tax bill.
3,Marsh  amp; McLennan CEO May Be Ousted - WSJ,"The outside directors of Marsh  amp; McLennan (MMC.N: Quote, Profile, Research) have talked to New York #39;s attorney general about having its chief executive step aside amid a probe into its business practices, the Wall Street Journal said"
2,"Utah #39;s Meyer spurns Irish, picks Gators","ATLANTA - In what had to be a sobering reality check for Notre Dame fans everywhere, Utah #39;s Urban Meyer has turned down his self-professed  quot;dream job quot; and agreed to become the next football coach at the University of Florida."
3,Textile groups call for limits,US textile-trade groups said yesterday that they would pursue safeguards that target the threat of Chinese imports flooding the US market once quotas expire Jan. 1. The groups - the American
2,"Kidd Skipping Night Session, Irking Nets (AP)","AP - Jason Kidd is refusing to attend night sessions during the New Jersey Nets' two-a-day practices at training camp, and he doesn't care if the team fines him for it."
2,Champions Trophy heats up heading into semifinals,"World champion Australia faces erratic England in today #39;s semifinals while Pakistan - having beaten traditional rival India - now faces Brian Lara #39;s West Indies, which upset South Africa."
3,China Netcom prices IPO and raises \$1.13bn,"China Netcom, the smallest of Chinas four big telecoms carriers, raised US\$1.13 billion from a Hong Kong and New York IPO priced just above the mid-point of its indicated range, sponsor Goldman Sachs said on Wednesday."
1,"Edwards Has Harsh Words for Bush, Cheney (AP)","AP - Democratic vice presidential candidate John Edwards took President Bush and Vice President Dick Cheney to task Thursday on gay marriage, poverty, and other issues, using unusually harsh words at a forum that included undecided voters."
1,Sharon Wins Key Vote on Alliance for Gaza Plan,Israeli Prime Minister Ariel Sharon #39;s Likud party agreed on Thursday to a possible alliance with opposition Labour in a vote that averted a snap election and strengthened his Gaza withdrawal plan.
1,At least 17 dead in Baghdad blast as Fallujah fighting goes on,"A car bomb went off in central Baghdad Thursday, killing 17 people and injuring at least eight in a crowded commercial area, police said."
4,"LG Unveils Big, Pricey Plasma TV (PC World)",PC World - 71-inch HDTV comes with a home stereo system and components painted in 24-karat gold.
4,Server Shipments Defy Pessimism in the Market,"Global server sales rose nearly 8 percent in the second quarter, compared to the same period last year, according to new data from Gartner."
3,"PeopleSoft down on testimony, forecast","com October 4, 2004, 5:39 PM PT. This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half."
4,Is your PC safe from viruses and spyware?,"A national study of US home computer users found many users have no idea their systems are infected with viruses or spyware, USA Today reported Monday."
1,Greek Albanians #39; woes fester,"The Athens bus hostage drama involving two armed Albanians has thrown the spotlight on Greece #39;s Albanians, who form the country #39;s largest minority, estimated at nearly one million."
1,Philippine flood victims lose hope as storm nears,"PHILIPPINES: The tides of mud carved a random trail of destruction through Philippine towns, robbing already impoverished residents of children, houses and hope."
3,Alitalia  #39;strikes cabin crew deal #39;,"Alitalia appeared to clinch its final union agreement on Saturday over job and wage cuts, as cabin crews agreed to a painful restructuring needed to prevent the airline #39;s collapse, a union source said."
3,"Insurer moves 1,100 jobs to India","Insurance firm Royal   Sun Alliance says it is cutting 1,100 jobs in the UK and moving the posts to India."
2,Gymnastics: Russia Plans Top-Level Protest,"ATHENS (Reuters) - Russia are to lodge a forceful protest  with the International Olympic Committee (IOC) over what they  say was biased judging throughout the Athens gymnastics  competition, the team spokesman said Tuesday."
3,Oil Slips Below \$46 as Iraq Flow Rises,"LONDON (Reuters) - Oil prices dipped below \$46 on Tuesday,  making a third day of falls as a more optimistic Iraq export  picture unwound some of the supply worries that have lifted the  market to historic levels."
1,Israel #39;s Gaza commander resigns,Brig Gen Shmuel Zakai is believed to have told reporters that Prime Minister Ariel Sharon ordered an operation in Gaza that the army thought unnecessary.
2,Newest Reports Place Bonds Back at Center of Steroid Case,Barry Bonds is being linked more than ever to what could be baseball's biggest scandal since the Chicago White Sox threw the 1919 World Series.
4,Tsunami Group Will Expand Its Network,"Officials in charge of the existing international tsunami warning system, have taken an initial step to broaden the network to the Indian Ocean and other possible trouble spots."
4,NEC delivers four-way fault tolerant Windows server,"NEC Solutions America, the US unit of Japanese server maker NEC Corp., has announced a new fault tolerant Windows server, a machine with the unwieldy name of the Express5800/340 Hb-R."
2,Alternative bonfire takes a while to light,"COLLEGE STATION -- For the third year in a row, a group of current and former students continued the suspended Texas A amp;M University bonfire tradition off-campus."
4,Sun tries to woo Wall St. firms (SiliconValley.com),SiliconValley.com - Sun Microsystems made some of its first sales in the early 1980s selling workstations to Wall Street. Now the struggling Santa Clara computer maker is returning to its roots with a campaign to win back some of its former financial-industry customers.
4,"Microsoft #39;s Ballmer Addresses Linux, Security","Joyce Plotkin, Massachusetts Software Council #39;s president, told LinuxInsider that the group regularly brings heavy hitters to its membership meetings, and that past speakers have included Bill Gates and Steve Jobs."
1,Iraqi judge dismisses case against Chalabi,"BAGHDAD -- A judge has dismissed counterfeiting charges against a senior political figure once considered a front-runner to become Iraq's leader, authorities said yesterday."
1,Zimbabwe curbs rights groups,Zimbabwe's parliament passes a controversial bill banning international rights groups from working in the country.
2,Neuheisel cleared by NCAA,Former Washington football coach Rick Neuheisel looked forward to a return to coaching Wednesday after being cleared by the NCAA of wrongdoing related to his gambling on basketball games.
1,Sudan and Darfur Rebels Wait for AU Talks Decision (Reuters),Reuters - Sudan's government and Darfur rebels said\on Thursday they were waiting for African Union mediators to\decide if peace talks would continue despite a stalemate on\security in the western Sudanese region.
2,Road trip ends on rough note; Ichiro goes 1 for 4,"The Mariners begin a 13-game homestand today. It will be nice for them to put a word after home other than  quot;run. quot;. The day after Chicago hit five home runs in an 8-7 victory, the"
3,Oracle claims mandate from PeopleSoft shareholders,"Oracle has announced that, as of midnight (US Eastern Standard Time) on Friday 19 November, 228,702,471 shares of PeopleSoft common stock, representing more than 60 per cent of the outstanding shares, had been validly tendered in support of its all-cash"
2,Fernandez Racing Post-Race Notes: Toyota Indy 400,"Adrian Fernandez scored his third career IRL IndyCar Series win this afternoon, claiming victory in the Toyota Indy 400 at California Speedway."
2,Not exactly an idiotic signing,This should give pause to anyone who thought the Red Sox might be interested in toning down their image as idiots: They've signed David Wells to a two-year contract late last night.
3,Jjb has 448 Stores Across the Country and Is the UK #39;s Biggest &lt;b&gt;...&lt;/b&gt;,"The group, which issued a profits warning in July and floated on the stock market a decade ago, revealed the approach in a statement last Friday."
3,"Update 4: Office Depot Forces Out Chairman, CEO","Office Depot Inc. chairman and CEO Bruce Nelson has resigned after four years in the job at the nation #39;s second largest office supply retailer, which has been struggling with lower sales and tough competition from Staples Inc."
1,Britain targets a smoky tradition,"LONDON -- Four hundred years after King James I denounced tobacco as  quot;loathsome to the eye, hateful to the nose, harmful to the brain, dangerous to the lungs, quot; the British government is taking heed. It announced plans yesterday to ban smoking in most public places, including restaurants and any pub that serves food."
1,Field Goal Puts Bengals Over Miami 16-13,"CINCINNATI - Chad Johnson wriggled open for a 20-yard catch that put the Cincinnati Bengals in range for Shayne Graham's 39-yard field goal and a 16-13 victory over the Miami Dolphins on Sunday night.    Graham's kick with 2 seconds left completed Carson Palmer's first game-winning drive, a modest achievement on a night in which neither inexperienced quarterback did much..."
2,Ump #39;s gaffes set replay talk aflame at US Open,Whether or not there is a  quot;Wimbledon conspiracy quot; as Serena Williams charged after her controversial loss to Jennifer Capriati at the US Open Tuesday night
4,Nokia combats counterfeit batteries,"In an effort to combat (now common) counterfeit batteries, Nokia has launched a new program that will allow consumers to accurately tell if a battery is made by Nokia."
4,Boeing Eyes In-Flight Live TV,"Connexion broadband service also will be used to deliver four channels, company says."
2,Red Sox back in ALCS and on a mission,"(Sports Network) - Boston Red Sox fans know all too well of past failure, but there #39;s a different aura this year, and it seems their long-standing curse of not winning a World Series since 1918 may finally disappear."
4,"Evolution still taught, regardless of debates","Despite renewed controversies across the country over how the creation of the universe is taught, S. Blaire Hedges, Penn State biology professor, said the university will continue teaching the theory of evolution as it always has."
1,"Russian Siege Sparks World Horror, Solidarity (Reuters)","Reuters - Tragic, despicable, inhumane, cowardly,\barbaric, evil, and astonishing -- the deaths of a hundred or\more people including children in a siege in Russia sparked\strong words for the hostage-takers from world leaders,\including Canadian Prime Minister, Paul Martin."
4,"Broadband Duopoly Calms Cable, Telecom Battles (Reuters)","Reuters - The long-promised battle between U.S.\cable and telephone companies has so far been more of an uneasy\peace. Thanks to their duopoly over broadband Internet access,\it may stay that way."
2,Early runs puts Webb on Easy St.,"Brandon Webb found himself in the strangest of positions on Wednesday night, protecting a 3-0 lead against the Dodgers after just three innings."
2,Tennessee earns a little respect defeat of Georgia,"No. 17 Tennessee arrived at No. 3 Georgia on Saturday, coming off a loss to Auburn, while the Bulldogs had thrashed LSU. Not only did the Volunteers drop nine spots in the national rankings"
4,Law protecting species studied,"LA JOLLA, Calif. -- Western governors convening a two-day summit on the federal Endangered Species Act heard a list of complaints: Too few plants and animals saved."
2,West Virginia Edges Maryland 19-16 in OT (AP),AP - Rasheed Marshall threw a 7-yard touchdown pass to Chris Henry in overtime to lift No. 7 West Virginia to a 19-16 victory over No. 21 Maryland on Saturday.
2,Notes: Kennedy lost for season,The Angels suffered a huge blow to their playoff chances Tuesday when they learned that second baseman Adam Kennedy suffered a season-ending knee injury in Monday night #39;s game.
1,Zarqawi Movement Vows al-Qaida Allegiance,"BAGHDAD, Iraq - The most feared militant group in Iraq, the movement of terror mastermind Abu Musab al-Zarqawi, declared its allegiance to Osama bin Laden on Sunday, saying it had resolved a dispute with al-Qaida over strategy and vowing unity against ""the enemies of Islam.""   The question of al-Zarqawi's relationship to bin Laden and the al-Qaida leadership has been the subject of considerable speculation. Some experts believed al-Zarqawi - who has claimed to be leading a bloody campaign of bombings against U.S..."
1,"Greek School Bus Crash Kills Seven, Injures 24 (Reuters)","Reuters - A bus carrying school\students and teachers to the Athens Paralympic Games collided\with a truck in central Greece on Monday killing at least seven\people and injuring 24, officials said."
4,Yahoo extends Microsoft ad deal to mid-2006,"NEW YORK - Yahoo Inc. has agreed to extend its deal to place advertisements on Microsoft Corp. #39;s MSN sites in the United States and overseas by one year through June 2006, Yahoo said Thursday."
2,Vick Rallies Falcons,Michael Vick throws a 27-yard scoring pass to Alge Crumpler with 1:22 remaining to finish Atlanta's rally with a 24-21 triumph over the Saints.
4,Memory makers face jail for price fixing,"THREE German executives and an American with microchip giant Infineon Technologies face jail terms and fines under plea agreements to settle a US probe into price-fixing, according to the Justice Department."
3,"Before big Disney trial, a modest meal",The powerful Hollywood talent agent who walked away from The Walt Disney Co. with \$140 million in severance benefits had a meal at Friendly #39;s Restaurant in Rehoboth Beach
4,Ivan May Just Be a Messenger,"The recent run of hurricanes hitting the Atlantic Ocean has been helped by warmer waters, which some scientists attribute to global warming. That means get ready for more storms. By Stephen Leahy."
2,Mayfield in Chase with win,"Smart pit strategy puts Jeremy Mayfield in the driver #39;s seat, while other contenders drop out. By BRANT JAMES, Times Staff Writer."
2,Changes Made to RPI,"The NCAA Division I men's basketball committee is changing the way it calculates the Ratings Percentage Index, giving more weight to playing and winning games on the road."
4,Now Showing at Apple: The Return of Mr. Jobs,"Steven P. Jobs, founder of Apple, unveiled a new line of miniretail stores, making his first appearance since cancer surgery."
1,U.N. Panel Steps Up Anti-Terror Campaign (AP),"AP - Facing a surge of attacks around the globe, the U.N. Security Council voted unanimously Friday to step up its campaign against terrorism but backed away from authorizing a new list of terrorists that could be subject to sanctions and punishment."
3,One Shell boosts Eurostocks,"The oil company #39;s plans to move to a unified corporate structure extend rally into third day. LONDON (Reuters) - European shares rose for a third straight session Thursday, led by Royal Dutch/Shell on news"
2,It #39;s a winding road to Nextel Cup glory,"HOMESTEAD  So, what exactly do the top five in the Chase for the Nextel Cup have to do to win? NASCAR has done the math and it adds up like this: KURT BUSCH: Leading the Chase, Busch"
1,Shalom: Israel must prepare for Arafat #39;s death,Israeli FM says his country #39;s aim is to be ready for the day after Arafat who is suffering from mysterious illness. JERUSALEM - Israel must prepare for the death of veteran Palestinian leader Yasser Arafat
4,Dell grapples with Apple in Mini arena,Pocket DJ 5 undercuts price of iPod Mini music player. Consumer push also includes plasma-screen TVs.
4,Researchers find new dinosaur with feathers,"The ancient family tree where all the world #39;s birds perch is getting bigger, odder and older, scientists announced Wednesday. In a report in Thursday #39;s issue of the journal Nature, paleontologists"
1,Arafat #39;s Condition Is Improving,"From his hospital bed, Yasser Arafat swiftly condemned a suicide bombing in Tel Aviv on Monday -- a sign the ailing Palestinian leader wants to convey the impression he is still in charge despite deteriorating health."
2,Gunners cry foul,London - Arsenal #39;s fury at Manchester United #39;s 2-0 win in the English Premiership on Sunday spilled over into the papers on Monday with the Gunners #39; manager Arsene Wenger #39;s claiming they had been cheated.
3,Stewart asks to start serving her prison sentence,"Hoping to put the ordeal of the last several months behind her, business executive Martha Stewart said yesterday that she wants to begin serving her prison sentence for lying about a stock sale  quot;as soon as possible. quot;"
3,Euros cash declaration limit set,"Travellers carrying more than 10,000 euros will have to declare the cash when entering or leaving the EU, finance ministers decide."
1,Al-Sadr Shi #39;ites give up weapons,"Shi #39;ite fighters in tracksuits and sneakers unloaded cars full of machine guns, mortars and land mines yesterday as a five-day disarmament program kicked off in Baghdad #39;s Sadr"
1,UN war crimes tribunal delays Miloevic trial by nearly a month,"15 September 2004 - The United Nations war crimes tribunal for the former Yugoslavia today adjourned the already long-running genocide trial of former Yugoslav President Slobodan Miloevic again, this time for almost a month, to allow his recently"
4,"India, France to Develop Climate Satellite (AP)",AP - The space agencies of India and France signed an agreement on Friday to cooperate in launching a satellite in four years that will help make climate predictions more accurate.
2,"Rattay rallies, but effort falls short",Turnovers near their opponents #39; goal line. Missed tackles near their own end zone. One 49ers quarterback after the other getting pummeled and injuring their shoulders.
3,IBM Said to Be Leaving the PC Business,"The company that has been synonymous with the term  quot;PC quot; since it was first created is getting out of the PC business. According to a report in the New York Times, IBM is in talks with China #39;s largest maker"
2,Hamm Admits He Will Be Shocked if He Loses Gold,Olympic all-round champion Paul Hamm admitted he would be stunned if he lost the gold medal he was awarded in Athens following a judging error.
4,Toshiba wins backing for HD-DVD,Toshiba has won a major victory in the battle to determine the standard for next-generation DVDs with the endorsement by four Hollywood studios of its High Definition-DVD format.
3,"Decision comes in Oracle vs. DOJ, Oracle prevails",Oracle Corp. prevailed Thursday in an antitrust lawsuit filed by the Justice Department attempting to block the Redwood Shores company #39;s \$7.
2,UA FOOTBALL: Cat has special incentive to beat Devils,"Freshman receiver BJ Dennard has two relatives, best friend who are or were ASU players. University of Arizona receiver BJ Dennard has maroon and gold in his blood, but he will be wearing a blue Wildcats jersey for the game today."
1,House Intelligence Chairman Named (Reuters),"Reuters - Michigan Republican Rep. Peter Hoekstra\was picked to head the House Intelligence Committee, replacing\Rep. Porter Goss who has been nominated to head the Central\Intelligence Agency, Speaker of the House Dennis Hastert said\on Wednesday."
4,"Fraud, Feds top concerns as CSOs meet in New York","NEW YORK - The explosive growth in online fraud and the impact of tough new federal regulations were on the minds of information security executives who gathered in New York Tuesday for the second annual CSO Interchange, a gathering of chief security officers (CSOs)."
4,Yahoo Announces Mobile Deal with Nextel,"Yahoo Inc. (YHOO.O: Quote, Profile, Research) said on Tuesday it will provide mobile Internet services to Nextel Communications Inc."
1,US forces target Sadr City,Sadr City slum after car bombs earlier killed at least 26 people in two Iraqi cities. immediate word on casualties and the US military said it had no information on the fighting.
1,Bush Calls Kerry Health Plan Bureaucratic Nightmare (Reuters),Reuters - President Bush derided Democrat\John Kerry's plan for reforming health care on Monday as a\bureaucratic nightmare and contended it would cost  #36;1.5\trillion.
3,US Missile Defense Test Fails,The first test in nearly two years of a multibillion-dollar US anti-missile shield failed on Wednesday when the interceptor missile shut down as it prepared to launch in
1,"US promises enhanced security, economic ties: Islamabad-Delhi &lt;b&gt;...&lt;/b&gt;","ISLAMABAD, Nov 9: The United States on Tuesday assured Pakistan of continuity and expansion of bilateral ties in all spheres, particularly economic and security matters."
2,Marion Jones Sues BALCO Founder (AP),AP - Track star Marion Jones filed a defamation lawsuit Wednesday against the man whose company is at the center of a federal investigation into illegal steroid use among some of the nation's top athletes.
1,Chilean groups condemn torture payout plan,"Human rights groups said the proposed compensation for those tortured under Chile #39;s former military regime isn #39;t enough, La Tercera reported Tuesday."
3,"UAL, creditors agree to extend exclusivity 30 days","CHICAGO, Aug 20 (Reuters) - UAL Corp. #39;s (UALAQ.OB: Quote, Profile, Research) United Airlines on Friday said it has agreed with its creditors committee to a 30-day extension on the period in which it can file an exclusive bankruptcy reorganization plan."
2,Rugby: Recovering Lomu sets his sights on World Cup glory,ROME : All Blacks legend Jonah Lomu said he was hoping to make a return to competitive rugby in 12 months #39; time and then help New Zealand win the 2007 World Cup in France.
1,Convicted Sex Offender Can Stay on Ballot (AP),"AP - A Green Party candidate for Congress can stay on the ballot despite being on probation for a sex offense conviction, the state attorney's general office said Friday."
2,Owen scores again,Michael Owen scored the winner for Real Madrid yesterday to notch his first league goal for the Spanish club. Owen opened his account for Real in the Champions League in midweek when he scored the only goal
2,Fans stand behind suspended Wallace,It might have been NBA Commissioner David Stern taking his chances had he tried to enter the stands at The Palace on Sunday after suspending Ben Wallace for six games.
1,"Musharraf Quitting Army Would Be Good Thing, #39; US Govt Says","A decision by Pakistan #39;s President Pervez Musharraf to quit as army chief would be a good thing #39; #39; and would encourage progress toward full democracy, US State Department spokesman Richard Boucher said."
2,Serena Williams Keen on Fashion Career (AP),"AP - Serena Williams still loves playing tennis, although her passion for fashion is undeniable."
4,New iMac tries to play it cool,Hot G5 chip requires some serious effort to avoid overheating in all-in-one desktop design.
3,Update 2: Viacom Posts Loss on Blockbuster Charge,"Viacom Inc., the media conglomerate that owns CBS and MTV, posted a third-quarter loss of \$487.6 million Thursday as its earnings were hit by a \$1."
3,"HP, DreamWorks Extend Collaboration",Computer maker Hewlett-Packard Co. on Wednesday said it received a three-year multimillion dollar extension to supply film studio DreamWorks SKG with core computer technology.
1,Bin Laden: U.S. Can Avoid Another Attack (AP),"AP - Osama bin Laden, publicly injecting himself into the campaign four days ahead of presidential elections, said in a videotape aired Friday that the United States can avoid another Sept. 11 attack if it stops threatening the security of Muslims."
4,Video-to-go challenges iPod mastery,The race is on to create a gadget to outgun the iPod - playing not only music but movies - and usurp it as the ultimate icon for Christmas shoppers.
1,10 dead as typhoon pummels western Japan,"TOKYO - A typhoon pounded western Japan, killing 10 people, leaving several others missing and knocking out power to more than a million households."
4,Man Undergoes Web-Arranged Transplant,A Colorado man underwent surgery for a new kidney Wednesday in what was believed to be the first transplant brokered through a commercial Web site - a transaction that has raised a host of ethical and legal questions.
2,NHL vs. NHLPA,"Whenever the deal gets done this time, it #39;s going to be done in its entirety. They #39;ll dot the i #39;s and cross the t #39;s and get the lawyers to sign off on each and every last collectively bargained word."
1,"20 Iraqis Killed, 29 Injured, in US Air Attack on Falluja Monday &lt;b&gt;...&lt;/b&gt;",The Iraqi Red Crescent ambulance that was hit in the US airstrike in Fallujah. (AFP). At least 20 people were killed and dozens wounded when US warplanes struck Fallujah yesterday.
1,No Apology from UK Prince After Nightclub Scuffle,"Britain #39;s Prince Harry, struggling to shed a growing  quot;wild child quot; image, won #39;t apologize to a photographer he scuffled with outside an exclusive London nightclub, a royal spokesman said on Saturday."
1,US tanks advance towards shrine: Heavy clashes in Najaf,"NAJAF, Aug 22: Heavy clashes flared between US troops and militiamen in Najaf on Sunday after the suspension of a proposed hand over of the militia #39;s shrine stronghold to Iraq #39;s religious leadership."
4,New Computer? Six Steps to Safer Surfing,"To see the e-mail I get every day from readers about security issues is to develop a deep discomfort with the state of computing today. Keeping a Windows PC safe can demand a high degree of vigilance. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-Rob Pegoraro&lt;/B&gt;&lt;/FONT&gt;"
4,Nokia Ships One Million N-Gage Game Decks,Nokia (NYSE: NOK) announced that it has shipped its one millionth game deck globally since the sales of the N-Gage platform started eleven months ago.
1,Norway Searches for Treasured Masterpieces,"OSLO, Norway - Norwegian police said Monday that they were working on several tips in their search for two Edvard Munch masterpieces, including a version of ""The Scream,"" after a bold daytime theft from an Oslo museum in front of stunned visitors.    The paintings were stolen from Oslo's Munch Museum on Sunday by masked, armed thieves, who pulled them from the walls as visitors and staff watched..."
4,Call for More Action to Cut Global Warming,The Governments chief scientist was today drawing attention to the problem of global warming. Professor Sir David King will address the issue in the Greenpeace business lecture tonight.
4,Sharp Takes Aim at PDP Market with Biggest LCD TV (Reuters),"Reuters - Japan's Sharp Corp. said on\Tuesday it had developed a 65-inch liquid crystal display (LCD)\television, the world's biggest, in a bid to break into the\large flat-panel TV market dominated by plasma display (PDP)\makers."
1,Chirac skips meeting with Allawi,France #39;s president left a Brussels meeting early in what has been widely seen as a refusal to meet Iraq #39;s prime minister. Jacques Chirac left a European Union summit Thursday
2,"For Statham, Sweet Vindication","By the time Joel Statham walked into the Gossett Team House cafeteria around 8 pm last night, the delirious crowd had dispersed from the Byrd Stadium field."
1,Pentagon exaggerated risk posed by Iraq: US senator (AFP),AFP - A senior Democratic senator released a report alleging that the US Pentagon exaggerated the military risks posed by Iraq before the US-led war there to support a decision already taken by the White House to invade the country.
3,Letters to the Editor: Poor odds for super-casinos,"TESSA JOWELL should visit Atlantic City, New Jersey, the former equivalent of Blackpool, if she thinks casinos will regenerate run down resorts and provide jobs for the locals (News, last week)."
1,Saudi Police Kill Suspected Militant in Jeddah,Saudi officials say security forces have killed a suspected militant in the western city of Jeddah after the man tried to use a hand grenade against them.
2,Going extra innings,"Ten years ago, Bud Selig was commissioner of a sport shut down in a bitter labor dispute and headed for the darkest period in its long, illustrious history."
4,IBM readies new top-end Unix servers,"Big Blue plans is expected to announce the servers Friday, stirring up major new challenges for Sun and HP. \"
3,Census: SUV popularity accelerating across nation,"Once every week or two, Brian Spangler pumps \$30 of gasoline into his 2002 Jeep Grand Cherokee. Spangler said neither the cost nor the driving bothers him."
4,Secret Service Nabs 28 in Online Fraud Sting (NewsFactor),"NewsFactor - An undercover investigation led by the U.S. Secret Service has led to the arrests of 28 individuals suspected of being part of a global organized cybercrime network. Charges against the suspects include identity theft, computer fraud, credit-card fraud and conspiracy."
4,VoIP picks up momentum,The number of U.S. Internet telephony subscribers is expected to surge to 1 million by the end of 2004.
3,"Fannie Mae, Freddie Mac Met 2003 Goals","Mortgage companies Fannie Mae and Freddie Mac last year met the government-set goals for making home ownership affordable, but only because three unusual multibillion-dollar deals were counted toward the targets, officials said Thursday."
3,More Wells Fargo data stolen,"Sensitive customer details are lost in an Atlanta burglary - the third such theft in a year. For the third time in a year, criminals have stolen computers that contained names and sensitive financial information of customers of Wells Fargo  amp; Co."
4,Pictures on the Go,"#147;Carrying around a wallet full of pictures of the kids or the dog is so last year, #148; writes Cathy Lu in Digit.  #147;Apple #146;s iPod Photo makes it as easy to look at your most beloved pictures on the go as it is to listen to your favorite tunes. #148; Nov 23"
1,Moderate Earthquake Shakes Western Japan,"A moderate earthquake shook western Japan on Tuesday, two days after over 40 people were injured when two strong quakes hit the region."
2,Lions improve to 2-0 on the road,"After going three years without a road victory, the Lions made it two in a row Sunday with a 17-10 victory over Vick and the previously unbeaten Atlanta Falcons."
2,Report: All 10 on NASCAR team plane die in crash,"All 10 people aboard a twin-engine plane owned by stock car racing team Hendrick Motorsports were killed Sunday when the plane crashed outside Martinsville, Virginia, according to a nearby funeral home."
4,Vodafone interim profits dip (AFP),AFP - British mobile telephone giant Vodafone reported a two percent fall in half-year underlying profits as the group added 7.4 million new customers.
1,Summit day important in African history: AU official,The African Union on Friday hailed the convening of the inaugural summit of the International Conference on the Great Lakes Region as an important event in history.
2,Upshaw Wants Changes,NFLPA head Gene Upshaw informs team owners on Wednesday during league meetings that the players want a larger percentage of local revenue streams.
3,"Shares Hit by Earnings, Dollar Falls",LONDON (Reuters) - European shares fell on poor earnings  news on Friday as investors looked past China's surprise rate  hike to key U.S. Q3 gross domestic product data for the next  read on the health of the world's largest economy.
3,Forstmann Little to buy Talent Agency IMG,"Buyout firm Forstmann Little  amp; Co. Thursday said it would buy International Management Group, a leading talent agency that represents major sports and entertainment stars."
2,Greek sprinting pair are charged,Kostas Kenteris and Katerina Thanou have been charged with avoiding a drug test on the eve of the Athens Olympics and then faking a motorcycle accident.
1,Indian probe of 'mad cow blood',India orders an investigation into reports it may have received contaminated blood from Britain.
2,"Pats Win 17th in Row, 23-12 Over Arizona (AP)","AP - Make it 17 victories in a row and counting for the New England Patriots. Despite a sometimes sloppy performance, the Super Bowl champions defeated the sputtering Arizona Cardinals 23-12 on Sunday."
2,Cardinals 4 Brewers 1,ST. LOUIS Rick Ankiel won his first game in three and a-half years with a four-inning relief stint marred only by an errant curveball that beaned a batter and St.
2,Individual acts undermining union #39;s argument,"In a pitched battled with the league #39;s owners over a new collective bargaining agreement, NHL players have, for the most part, presented a strong, united front that suggests it will be a very"
3,A 'fireplace butler' reveals tricks of his trade,"Norris Edgecombe doesn't have a fireplace in his Dorchester home, but he builds 10 to 20 roaring fires a night."
