5,"Australia sues Facebook for promoting VPN, collecting user data","The Australian Competition and Consumer Commission (ACCC) on Wednesday sued Facebook, accusing it of collecting user data without permission. The Australian regulator added that Facebook promoted a virtual private network (VPN) as a way for people to protect their data, while secretly using the information to pick targets for commercial acquisitions. Facebook shut its VPN product in 2019."
3,What is the Candida auris outbreak that was reported in a COVID-19 unit in US?,"Candida auris is an emerging fungus that is often multidrug-resistant and some strains are resistant to all three available classes of antifungals, according to US' Centers for Disease Control and Prevention (CDC). The CDC said it is difficult to identify with standard laboratory methods. A Candida auris outbreak was reported in a COVID-19 unit in Florida last year."
1,His versatility is unmatched: Deepika on Ranveer as an actor,"Praising her husband Ranveer Singh's acting skills, Deepika Padukone said, ""As an actor, he's probably the best we've had in a...long time. His versatility is unmatched."" Deepika told Femina, ""I don't think there's any actor in the current generation who has his versatility...when you see Ranveer play a role, there's an absolute transformation...I haven't seen that in a long time."""
5,"WhatsApp sets WhatsApp Status to explain privacy features to users, trolled","Amid backlash over its data sharing practices, WhatsApp posted its own 'WhatsApp Status' addressing concerns in different slides. While one slide read, ""WhatsApp doesn't share your contacts with Facebook"", another said, ""WhatsApp can't see your shared location."" A Twitter user trolled WhatsApp, ""Height of damage control"" while another tweet read, ""This is how WhatsApp respects our privacy."""
5,Govt examining WhatsApp's policy change amid privacy debate: Report,"The government is reportedly examining WhatsApp's recent policy update that links data of WhatsApp users to Facebook's other products, after the changes triggered a debate over privacy. Internal discussions are on at the IT Ministry as several business leaders have also raised concerns, as per reports. The government will also reportedly decide on whether to approach WhatsApp for an explanation."
6,Ant Man actor Paul Rudd gives cookies in rain to US voters in queue; video surfaces,"A video has gone viral on social media, showing 'Ant Man' actor Paul Rudd giving out cookies to people queued up outside a New York voting centre to participate in early voting amid rain. He also got pictures clicked with the voters while sporting an 'I Voted' sticker on his jacket. Several people praised the actor for his efforts."
6,"Deaths from earthquake in Turkey, Greece rise to 60, over 900 injured","The death toll from Friday's earthquake in Turkey and Greece rose to 60, authorities said. Of these, 58 deaths were reported in Turkey, while the Turkish disaster management agency said that over 900 people were left injured in the country. A 70-year-old man was rescued from the rubble after midnight on Sunday around 34 hours after the earthquake struck."
5,Researchers develop first AI tool to detect COVID-19 probability,A team of researchers from the University of Vermont and Cedars-Sinai has developed the first software to predict the probability of COVID-19 infections. AI-COVID uses details from routine blood tests and can assign the probability of a patient being COVID-19 negative with high accuracy. This can help hospitals reduce the number of patients referred for PCR testing.
3,New chemical compounds to kill malaria parasite found: Scientists,A University of Pretoria-led research found new chemical compounds that could potentially be used for killing the malaria parasite in its infectious stage. It found that chemical compounds undergoing trials for treatment of tuberculosis and cancer can kill the parasite at a stage when it normally infects others. The compounds could also help create a new line of malaria drugs.
4,"Deferring angioplasty safer option, Ganguly is stable: Hospital",BCCI President Sourav Ganguly is likely to be released from the Woodlands hospital in Kolkata on Wednesday with the medical board stating that angioplasty for Ganguly's two blocked arteries can be performed on a later date. Ganguly was hospitalised on Saturday following a mild cardiac arrest and was diagnosed with blockages in three coronary arteries.
3,SpaceX launches updated Dragon cargo ship to the ISS for 1st time,SpaceX has launched the first flight of the updated cargo version of Dragon spacecraft to the ISS with NASA's cargo. This version is capable of carrying about 20% more volume than the previous one and has double the amount of powered locker cargo capability. It has been designed for up to five flights to and from the ISS.
0,US govt opens probe into 1.15L Tesla vehicles over suspension issue,"The US NHTSA opened an investigation into around 1.15 lakh Tesla vehicles over a front suspension safety issue. It said it was opening a preliminary evaluation into 2015-2017 Model S and 2016-2017 Model X vehicles after receiving 43 complaints alleging failure of the left or right front suspension fore links. ""The complaints appear to indicate an increasing trend,"" NHTSA said."
1,'Malang' allowed me to explore myself as an actor: Disha Patani,"Talking about her crime-drama film 'Malang', actress Disha Patani said, ""[It] allowed me to explore myself as an actor and grow more."" She added, ""We're inching closer towards 2021 but the love that the film has been getting constantly feels like the film just released yesterday."" Directed by Mohit Suri, 'Malang' also starred Aditya Roy Kapur and Anil Kapoor."
2,Strict action should be taken: Congress on opening of Godse library in MP,"Congress spokesperson Abbas Hafeez has said that strict action should be taken against the members of the  Hindu Mahasabha, who opened a study centre dedicated to Mahatma Gandhi's assassin, Nathuram Godse, in Madhya Pradesh's Gwalior. ""It is very unfortunate. The man who killed Gandhi, if people are worshipping him then they are encouraging violence,"" he added."
5,Apple supplier Foxconn plans to invest $200M in Chinese EV startup: Report,"Apple supplier Foxconn is in talks to invest around $200 million in Chinese electric-vehicle startup Byton, Bloomberg reported. Foxconn and Byton aim to start mass production of the Byton M-Byte by the first quarter of 2022. Foxconn is also talking to other Chinese electric-car makers on potential collaborations."
1,She's 65 years young now: Prateik on mother Smita's death anniversary,"Actor Prateik Babbar shared a post on Instagram to mark his mother Smita Patil's 34th death anniversary and called her ""perfect mother, woman, role model"". ""Every year she grows younger...she's 65 years young now. She will continue to live with me, within me, to infinity and beyond. My beautiful mama queen,"" he wrote alongside the late actress' picture."
6,3 former US Presidents volunteer to take coronavirus vaccine publicly,"Former US Presidents Barack Obama, George W Bush and Bill Clinton have volunteered to take shots of COVID-19 vaccine, when it is approved, to promote public confidence in the vaccine's safety. ""I may end up taking it on TV...just so that people know that I trust this science, and what I don't trust is getting COVID,"" Obama said."
0,Hyundai retracts Apple reference from its statement on EV tie-up,"Hours after a Hyundai spokesperson confirmed that it was in talks with Apple, the South Korean auto giant revised its statement and withdrew references to the iPhone maker from it. In the new statement, Hyundai said it had been contacted by potential partners for development of autonomous electric vehicles. The confirmation had caused Hyundai's value to rise by $9 billion."
6,Girlfriend of Nashville bomber told police in 2019 he was building bombs in a vehicle,"The girlfriend of Anthony Warner who set off the Christmas Day explosion in US' Nashville told police in 2019 that he was making bombs in his recreational vehicle, as per Metropolitan Nashville Police Department documents. Her attorney Raymond Throckmorton had told police officers that Warner frequently talked about the military and bomb making. Warner was killed in the suicide bombing."
2,Aurangabad is Sambhajinagar for us and will remain so: Sanjay Raut,"Shiv Sena MP Sanjay Raut said that Aurangabad is Sambhajinagar and will remain so for the party amid opposition from Congress over renaming the district. ""It's a matter of people's feelings, so we can discuss it, but decision has been taken,"" he added. Shiv Sena in its mouthpiece Saamana said, large section of people are in favour of name change."
4,"Kohli scores most runs against Australia as India captain, breaks 51-year-old record","During the first day of the first Australia-India Test, Virat Kohli set the record for scoring the most runs against Australia as India captain. Kohli overtook Mansur Ali Khan Pataudi, who had registered 829 runs against Australia as India captain from 1964 to 1969. Kohli took 17 innings to overtake Pataudi, who had scored 829 runs in 20 innings."
4,"Team India returns home after series win in Australia, pics surface","Following their 2-1 Test series victory against Australia, several members of Team India returned home on Thursday. Stand-in captain Ajinkya Rahane, along with few other team members, were welcomed at the Mumbai airport. The contingent was felicitated by Mumbai Cricket Association at the airport. Rahane also cut a cake to celebrate the team's win."
2,"AK Sharma, Gujarat cadre IAS officer who took VRS, joins BJP","Former Gujarat cadre IAS officer Arvind Kumar Sharma, on Thursday joined BJP in Uttar Pradesh, days after he took voluntary retirement. Sharma served as the secretary in the MSME Ministry in the Modi government after his six-year-long stint at the Prime Minister's Office. ""I will always remain grateful to PM Modi,"" AK Sharma said after joining BJP."
3,"Humanity will face 60°C temperatures in 2050s, warns WEF","As many as two billion people will face 60°C temperatures for more than a tenth of the year in the 2050s, the World Economic Forum (WEF) warned citing a book. Up to 140 million people are expected to be displaced by 2050 because of food and water insecurity as well as extreme weather, it further said quoting the World Bank."
5,Amazon looking to invest ₹740 cr in India's Apollo Pharmacy: Report,"Amazon is planning to potentially invest nearly $100 million (approx ₹740 crore) in one of India's largest branded pharmacy chains, Apollo Pharmacy, The Economic Times reported. Amazon forayed into the Indian medicine space with its online pharmacy in August. Earlier this year, Reliance bought a majority stake in online pharmacy Netmeds and reports of Tata's acquisition of 1mg also emerged."
5,"Foxconn plans India IPO to raise ₹5,000 crore: Report","The Indian arm of Apple supplier Foxconn is planning to float an initial public offer (IPO) worth ₹5,000 crore, a report said. The company will launch the IPO once it consolidates its group entities in India, the report added. In July, Reuters reported that Foxconn was considering investing around ₹7,500 crore to expand its facility at Sriperumbudur in Tamil Nadu."
2,Congress ends up opposing country while opposing PM Modi: JP Nadda,"Stating that the Congress stands with the ""Gupkar Gang"" in Jammu and Kashmir, BJP chief JP Nadda on Friday said, ""The Congress ends up opposing the country while opposing (Prime Minister Narendra) Modi ji."" Nadda added, ""In Jammu and Kashmir, NC President Farooq Abdullah said that he would seek China's help to restore Article 370."""
3,China to open world's largest radio telescope to int'l scientists in April,"China will officially open the world's largest single-dish radio telescope to international scientists, starting April 1. The 500-metre Aperture Spherical radio Telescope (FAST) has a diameter of half a kilometre and had started operations in January last year. It has a receiving area equivalent to about 30 football fields."
6,India to give free COVID-19 vaccines to Bhutan: PM Lotay Tshering,"Bhutan PM Lotay Tshering has said the country would receive COVID-19 vaccines for free from India. ""We've told GOI [Government of India] that we plan to vaccinate the whole eligible population in one go and they said they understand,"" PM Tshering was quoted by The Bhutanese newspaper. He added that Bhutan was likely to receive the Oxford-AstraZeneca vaccine from India."
6,India donates ₹22 cr to complete Palestine-India Techno Park,"India on Tuesday donated the fourth and final tranche of over ₹22 crore to complete the construction of Palestine-India Techno Park. India has in total donated over ₹88 crore towards building the project in the Palestinian city of Ramallah. The project is almost in its final stage and likely to be inaugurated in February or March of 2021, officials said."
4,"Washington Sundar smashes ball for six without even looking, video goes viral",India off-spinner Washington Sundar smashed a no-look six off Australia off-spinner Nathan Lyon during his knock of 62 runs off 144 balls in the Brisbane Test. The 21-year-old went down on his back knee and launched the ball over mid-on. Washington kept looking at the pitch and didn't follow the trajectory of the ball as it sailed into the stands.
4,"Actress Manasi Naik, dubbed Aishwarya's lookalike, marries boxer Pardeep Kharera","Marathi actress Manasi Naik, who is also known for her TikTok videos and often referred to as Aishwarya Rai Bachchan's lookalike, got married to boxer Pardeep Kharera. The actress shared pictures of her wedding on social media and captioned the post, ""Mr and Mrs Kharera"". The couple got married in Pune."
1,'Taarak Mehta Ka Ooltah Chashmah' writer Abhishek Makwana dies by suicide,"Abhishek Makwana, one of the writers of 'Taarak Mehta Ka Ooltah Chashmah', has died by suicide. He was found hanging in his Mumbai flat on November 27 and his suicide note mentioned financial troubles. Makwana's family claimed that he was a victim of cyber fraud and blackmail. The family also claimed to have been receiving threatening phone calls from people."
0,US self-driving delivery firm Nuro raises $500 million,US self-driving delivery company Nuro has raised $500 million in Series C round led by funds and accounts advised by T Rowe Price Associates. The round also saw participation from new investors including Fidelity Management & Research Company and Baillie Gifford. Nuro's existing investors like SoftBank and Greylock also participated in the funding.
6,New metal monolith appears atop a mountain in California,"A new metal monolith has appeared atop a mountain in the US state of California, days after similar structures that were found in Utah state and Romania disappeared. ""The three-sided obelisk appeared to be made of stainless steel, 10-foot tall and 18 inches wide,"" a local newspaper said. It reported that it might be possible to push the monolith over."
3,2011-2020 warmest decade on record: World Meteorological Org,"The decade from 2011 to 2020 is the warmest recorded decade ever, according to the World Meteorological Organization (WMO). ""This year is on track to be one of the three warmest on record and may even rival 2016 as the warmest on record. The six warmest years have all been since 2015,"" the WMO tweeted."
6,China underreported COVID-19 cases: Leaked documents,"China on February 10 officially reported 2,478 new confirmed COVID-19 cases, but according to leaked documents from Hubei province accessed by CNN, the cases were underreported. Leaked documents showed that local authorities in Hubei listed a total of 5,918 newly detected cases on February 10. The documents also showed that China didn't disclose a December flu spike in Hubei."
4,"I'm not 100%, COVID-19 really drains you: Hamilton ahead of Abu Dhabi GP","Seven-time Formula One champion Lewis Hamilton, who has returned to action after recovering from COVID-19, said he isn't feeling 100% and still has some feeling within his lungs ahead of the Abu Dhabi Grand Prix. ""One of the (COVID-19) symptoms is it really drains you...But recharging isn't as easy as it perhaps normally has been in the past,"" Hamilton said."
2,Where is the BJP storm?: Asaduddin Owaisi on GHMC election results,"Following GHMC election results, AIMIM chief Asaduddin Owaisi said that there is no ""BJP storm"". ""Where is the storm?...they said they would conduct a surgical strike in the old city...they couldn't do anything in my area,"" he said. ""We contested in 51 seats and won 44. Think what would have happened, had AIMIM contested in 80 seats,"" Owaisi added."
2,"Project took 9 yrs, 2 govts, 8 chairmen: Gadkari to officials over delay","While inaugurating the new NHAI headquarters, Union Minister Nitin Gadkari asked, ""How can I congratulate you when it took 9 years to finish the project?"" Gadkari said two governments and eight chairmen had passed through the organisation. Stating that the current chairman is unrelated to the delay, he requested ""photos of the great personalities"" responsible for it to be displayed."
1,Going to therapy should be like going to gym: Mallika on mental health,"Speaking about focusing on mental health, actress-comedian Mallika Dua said, ""More than big bad incidents, it is the everyday incidents that have a huge effect on one's mind. Going to therapy should be like going to the gym."" She further added, ""I had never known as much anxiety before I joined the entertainment world."""
1,Letitia deletes social media accounts amid anti-vaccine video criticism,"'Black Panther' actress Letitia Wright deleted her social media accounts following the criticism she received after posting a video that questioned the legitimacy of the coronavirus vaccine. She recently tweeted the link of a video, titled 'COVID-19 VACCINE, SHOULD WE TAKE IT?', for which she faced criticism. ''If you...ask questions...you get cancelled, '' she had reacted to the backlash."
6,US says Iranian hackers successfully accessed voter information,"The US has said Iranian hackers behind threatening emails sent to many Americans earlier had successfully accessed voter data. The FBI and CISA partially confirmed the authenticity of a video sent to people as part of a disinformation campaign. The video, which was sent in a pro-Trump far-right group's name, purported to show hackers breaking into a voter registration system."
3,Scotland to be world's 1st to test 100% green hydrogen to heat homes,"Scotland will soon start the world's first trials of 100% green hydrogen to replace natural gas for cooking and heating in 300 homes, the UK's energy regulator Ofgem announced. The houses in Fife city will be fitted with hydrogen heating systems, stoves and ovens to be used over four years. They will begin to receive green gas from 2022-end."
2,Bengal govt will have to answer: Shah on attack on Nadda’s convoy,"Union Home Minister Amit Shah on Thursday, while reacting to the alleged attack on the convoy of BJP chief JP Nadda in West Bengal, said, ""Bengal government will have to answer to the...people of the state for this sponsored violence."" ""However much we condemn this incident, it is less. The central government is taking this attack very seriously,"" Shah added."
6,Italy imposes night-time curfew amid rising COVID-19 cases,Italy's Prime Minister Giuseppe Conte has signed new COVID-19 rules including a nationwide night-time curfew amid the rising number of coronavirus cases in the country. The measure includes restricting people from entering or leaving the region's territory and closure of all non-essential business for at least two weeks. Italy has reported over 7.59 lakh COVID-19 cases so far.
4,Dhoni said many runs can be scored if match is taken to end overs: Jadeja,"After his match-winning knock against Australia, India all-rounder Ravindra Jadeja said Dhoni had advised him to take matches deep until the last five overs when lot of runs can be scored. On Wednesday, Jadeja and Hardik Pandya scored 110 runs in last 10 overs to help India post 302/5. India were struggling at 152/5 when Jadeja came out to bat."
2,Make national song compulsory in BMC-run schools: BJP corporator,"BJP corporator Prabhakar Shinde has written a letter to Mayor Kishori Pednekar to immediately clear the proposal making the singing of national song Vande Mataram compulsory in all schools run by the Brihanmumbai Municipal Corporation (BMC). BJP further alleged that Shiv Sena is not taking the proposal seriously to appease its alliance partners, Congress and NCP."
0,Apple's self-driving car poses a real challenge: Volkswagen CEO,"On reports of Apple launching its self-driving car by 2024, Volkswagen CEO Herbert Diess said, it poses ""a real challenge—dimensions greater than those within our industry"" such as Toyota. ""The incredible evaluation and thus the virtually unlimited access to resources inspire us a great deal of respect,"" Diess said. ""We are looking forward to new competitors,"" he further added."
1,Waking up every morning with my mother makes me happy: Sara on lockdown,"Sara Ali Khan said that COVID-19 lockdown made her realise that waking up every morning with her mother (Amrita Singh) makes her happy. ""Sitting at home for nine months can be difficult for someone as ambitious as me,"" she added. ""I used to have 500 things [to do], believing that [achieving them] will make me happy,"" Sara further said."
5,UK's contact-tracing app failed to alert thousands to self-isolate: Report,"A code-error in UK's official contact-tracing app NHS COVID-19 failed to alert thousands of users to self-isolate after coming into contact with people who were infected with coronavirus, The Guardian reported. The error was discovered last week when a new version of the app was created. Software engineers found the app had been relying on faulty math since the beginning."
6,Twitter suspends account of Trump's team after permanently banning him,"After permanently banning US President Donald Trump, Twitter suspended his presidential campaign account @TeamTrump. The account was suspended shortly after it posted a statement from Trump accusing Twitter of ""banning free speech"" and coordinating with ""the Democrats and the Radical Left"" to silence him. Twitter also deleted new tweets posted by Trump on his official government account @POTUS."
5,Self-driving drone with 70% reusable system for launching satellites unveiled,"US-based startup Aevum has unveiled a fully self-driving drone, Ravn X, designed to deliver satellites to space as fast as every three hours. Aevum claims Ravn X is the world's largest Unmanned Aircraft System (UAS) by mass. It added that 70% of Ravn X's system is reusable and it aims for 95% reusability in future."
0,Own a car without buying it : Revv Subscriptions,"You can now drive a new car every month as Revv provides the option to subscribe to your favourite car for 1-36 months with ₹0 down payment, ₹0 road tax and without the hassle of maintenance and service. The car will be sanitized and delivered to your doorstep ensuring complete safety for you and your loved ones."
1,"Shia LaBeouf, Margaret Qualley split amid abuse allegations: Reports","Actors Shia LaBeouf and Margaret Qualley have reportedly broken up amid accusations that he abused his ex-girlfriend FKA Twigs. According to People, LaBeouf and Qualley decided to split last weekend. FKA Twigs had filed a lawsuit against LaBeouf in late 2020 in which she accused him of physically, mentally and emotionally abusing her while they were together."
6,Security guard dies after falling while changing poster at Bengaluru theatre,"A security guard allegedly fell to his death at a Bengaluru movie theatre while he was changing a poster. According to the police, the incident happened on Sunday around 8:15 am. ""Owner of the theatre said that changing poster was not the job of the man. We will investigate the matter,"" said the police."
0,Tesla's market value crosses $500 bn as shares surge six-fold this year,"Tesla Inc crossed $500 billion in market value on Tuesday as its share price surged six-fold this year. Tesla's shares rose as much as 3.9% to a record high of $542.35 in early trading. CEO Elon Musk has added $100.3 billion to his net worth so far this year, according to the Bloomberg Billionaires Index."
3,"World's oldest cave painting of an animal drawn 45,500 yrs ago found in Indonesia","Archaeologists have discovered the world's oldest known animal cave painting in Indonesia believed to be drawn at least 45,500 years ago. The life-size painting of a wild pig also has two hand prints above the back of the animal. It was found in the Leang Tedongnge cave in a remote valley on Sulawesi island."
2,Kerala CM asks Centre not to name RGCB after RSS ideologue Golwalkar,"Kerala Chief Minister Pinarayi Vijayan has written a letter to Union Health Minister Harsh Vardhan, urging him to reconsider the decision to name the new campus of Rajiv Gandhi Centre for Biotechnology (RGCB) in Thiruvananthapuram after RSS ideologue Madhav Sadashiv Golwalkar. Pinarayi wrote that the campus should instead be named after some eminent Indian scientist of international repute."
0,World's fastest production car record broken by SSC Tuatara at 508.73 kmph,"The SSC Tuatara hypercar made by SSC North America has broken the world's fastest production vehicle record by achieving an average speed of 316.11 mph (508.73 kmph). The record-breaking speed was achieved after two consecutive high-speed test runs of 301.07 mph (484.53 kmph) and 331.15 mph (532.93 kmph). The 1,750-horsepower hypercar's record-breaking drive took place on October 10 in Nevada."
0,Entertainment will be critical when cars drive themselves: Elon Musk,"Tesla CEO Elon Musk, while discussing in-car gaming in autonomous vehicles, tweeted, ""Entertainment will be critical when cars drive themselves."" Tesla recently released an update that featured three new in-car video games. Musk said an online multiplayer version of one of the games will be added and asked people what Tesla should do with in-car gaming in an autonomous world."
1,Aubrey reveals Kristen contracted COVID-19 during 'Happiest Season' filming,"Actress Aubrey Plaza revealed that her 'Happiest Season' co-star Kristen Stewart contracted coronavirus while shooting for their movie. ""COVID-19 was on our set, Kristen got sick. Well, we didn't know...It was the last week of February...I think a bunch of people on our set got sick. I didn't, thank God,"" she said on 'The Late Show with Stephen Colbert'."
1,Mom used to get her teeth taken out at vet: Chris on Civil Rights movies,"Actor and comedian Chris Rock said that movies based on the Civil Rights movement ""make racism look very fixable"". ""My mother used to get her teeth taken out at the vet...you weren't allowed to go to...dentist. No movie shows you that,"" Chris stated. ""The problem is they only show the back of the bus and the lunch counter,"" he added."
1,Marathi music director Narendra Bhide dies of cardiac arrest at 47,"Marathi music director Narendra Bhide died of a heart attack on Thursday morning at his Pune residence at the age of 47. Calling Bhide's demise an ""irreparable loss in the music field"", singer Kailash Kher tweeted, ""God should grant salvation to the departed soul."" Bhide composed music for films like 'Deool Band' (2015), 'Bioscope' (2015), 'Mulshi Pattern' (2018), among others."
1,"Manmarziyaan writer Kanika marries Raanjhanaa writer Himanshu, shares pics","Kanika Dhillon, known for writing films like 'Manmarziyaan', 'Kedarnath' and others, got married to Himanshu Sharma, known for writing 'Raanjhanaa', 'Tanu Weds Manu' and others. Sharing pictures from their wedding, Kanika wrote on Instagram, ""Here is to #2021 #newbeginnings."" Himanshu was previously dating actress Swara Bhasker and Kanika was earlier married to director Prakash Kovelamudi."
4,Marlon Samuels announces retirement from all forms of cricket,"West Indies batsman Marlon Samuels has retired from all forms of cricket. According to Cricket West Indies, Samuels had informed them about his retirement in June. He was in news recently for his online spat with Ben Stokes and Shane Warne. He is the only male cricketer to be player of the match in the finals of two ICC tournaments."
6,'World's loneliest elephant' won't live prisoner's life: US Singer,"American singer Cher, who campaigned for years for relocation of the 'world's loneliest elephant' Kaavan, said his life is now ""going to be the life of an elephant"" and not a ""prisoner"". The 36-year-old elephant who spent 35 years in Pakistan's Marghazar Zoo, was moved to a Cambodian wildlife sanctuary on Tuesday. Cher had written songs pressing for Kaavan's release."
6,New national lockdown announced in England,"UK Prime Minister Boris Johnson on Monday announced a new national lockdown for England until at least mid-February to combat the new variant of the coronavirus, with people urged to ""stay at home"". He said that people will be asked to shield if they are vulnerable. He further said that schools and colleges will move to remote learning from Tuesday."
6,US sanctions blocking Iran's COVID-19 vaccine purchase: Official,"Iranian officials alleged that US' ""inhumane sanctions"" were blocking Iran's COVID-19 vaccine purchase. Iranian efforts to buy a vaccine through the COVAX alliance, jointly managed by Gavi, have been hampered due to money transfer issues arising due to the sanctions, central bank Governor Abdolnaser Hemmati said. However, Gavi said there's no ""legal barrier"" to Iran getting vaccines through COVAX."
6,Three snow leopards test positive for coronavirus,"Three snow leopards, two males and a female, have tested COVID-19 positive at Louisville Zoo, the zoo and US Department of Agriculture's Animal and Plant Health Inspection Service confirmed on Friday. The leopards, whose symptoms are mild and include wheezes and dry coughs, are expected to fully recover, zoo officials said. They were likely infected by an asymptomatic staff member."
3,"US, Europe, SpaceX launch Sentinel-6 satellite to track rising sea levels","US' NASA and the European Space Agency have partnered with Elon Musk's SpaceX to launch Copernicus Sentinel-6 Michael Freilich satellite, designed to gauge rising levels for over 90% of Earth's oceans. The satellite will help improve weather forecasts and navigation courses for ships by tracking current changes. A twin satellite, Sentinel-6B will launch in 2025 to complete the network."
6,Trump's personal lawyer Rudy W Giuliani tests positive for coronavirus,"US President Donald Trump has said that his personal lawyer Rudy W Giuliani tested COVID-19 positive. Referring to coronavirus as ""China Virus"", he added, ""[Giuliani] by far the greatest mayor in the history of NYC...has been working tirelessly exposing the most corrupt election (by far!) in the history of USA."" Meanwhile, Giuliani said, ""I'm getting great care and feeling good."""
0,"UK to ban sale of new diesel, petrol cars from 2030: Report","UK PM Boris Johnson is set to ban the sale of new petrol and diesel cars from 2030, reported Financial Times. The ban was first scheduled for 2040, which Johnson moved to 2035 in February and is now set to move the date five years ahead again. Petrol and diesel cars accounted for 73.6% of UK sales in 2020."
6,"12 of 22 miners trapped underground for a week alive in China, send note","Rescuers have said that 12 miners trapped underground after an explosion in a Chinese gold mine a week ago are still alive. The workers managed to send a note to rescuers, state media reported. Twenty-two miners were trapped at the Hushan mine near Yantai on January 10 after the explosion that damaged the communications system of the mine."
2,"Modi govt's apathy, arrogance has claimed lives of 60 farmers: Rahul","Congress leader Rahul Gandhi on Tuesday said that Modi government's apathy and arrogance have claimed lives of over 60 farmers. ""Instead of wiping their tears, GOI is busy attacking them with tear gas,"" Rahul said. He added, ""Such brutality, just to promote crony capitalists' business interests. Repeal the anti-farm laws."""
5,"Tata Motors tweets 'tere mere pyaar ke charche' amid Tesla tie-up rumours, deletes it","Tata Motors Electric Mobility, a division of Tata Motors, on Friday tweeted, ""Aajkal tere mere pyaar ke charche har akhbaar mein, sabko malum hai aur sabko khabar ho gayi!"", while tagging Elon Musk and Tesla, amid rumours of a joint venture between the two. The account, though unverified, is followed by Tata Motors' official handle. The tweet was deleted later."
3,2020 8th warmest year in India in 121 years: IMD,"The India Meteorological Department (IMD) has said that 2020 was the eighth warmest year India recorded in the last 121 years. Last year, the annual mean land surface air temperature average was 0.29°C above normal, for the period average considered between 1981 and 2010. However, it was much lower than 2016 (+0.71°C), which remains the warmest year recorded since 1901."
5,Google removes 5 unauthorised fintech apps from Play store,"Google has removed five digital lending applications that were unauthorised by any financial regulator from the Play Store, reported The Times of India. The apps were OkCash, Go Cash, Flip Cash, ECash and Snapit Loan. These apps were downloaded several lakh times, offered short-term credit at very high-interest rates and even harassed and abused users in some cases."
0,"GM recalls over 68,000 Chevy Bolt EVs over battery fire concerns","US' General Motors has issued a recall for 68,667 Chevy Bolt electric vehicles (EVs) after at least five battery fires were reported. The automaker has found common elements behind the fires, including their origins at an LG Chem plant and charge levels. GM added that it doesn't believe all recalled vehicles are affected, but that it's ""prudent"" to take action."
6,New mutant coronavirus strain is out of control: UK govt,"UK Health Secretary Matt Hancock has said the new mutant strain of coronavirus is ""out of control"", adding that it is an ""enormous challenge"" to keep it under control.  ""Cases have absolutely rocketed, so we’ve got a long way to go. I think it'll be very difficult to keep it under control until the vaccine has rolled out,"" he added."
0,Workers of Toyota unit near B'luru to continue strike over workload,"Factory workers at Toyota Kirloskar Private Limited's Bidadi unit, located near Bengaluru, announced that they will continue their ongoing strike over increased workload, among other concerns. They said that they don't get time to drink water or use the washroom. The unit has been in a lockout since November 10, after 41 workers were suspended for allegedly questioning the management."
3,'Forever chemicals' used in outdoor gear found in snow on Mt Everest: Study,"""Forever chemicals"" used in water-repellent outdoor gear have been found in snow near Mount Everest's summit, University of Maine reported. A research assistant professor at the university said these human-made PFAS could eventually pose a risk for residents who drink the water. This marks the first time that Everest snow and meltwater has been analysed for PFAS, the professor said."
0,"Hyundai, Kia agree to $210M US penalty for delay in vehicles' recall","Hyundai and Kia Motors have agreed to $140 million and $70 million civil penalties, respectively, after US auto safety regulators said they delayed recall of 1.6 million vehicles for engine issues. The settlement covers recall in 2015 and 2017 for manufacturing issues. Kia denied the allegations but agreed to settle the matter to ""avoid a protracted dispute with the government""."
4,"Rohit fit to join Team India, call on playing Tests vs Aus after quarantine: BCCI","The BCCI on Saturday said that Rohit Sharma has completed his rehabilitation process at the NCA and is now ""clinically fit"". ""He will be reassessed by the Team India medical team post his quarantine [in Australia] to establish his fitness status and a call on his participation in the Border-Gavaskar Trophy will be taken accordingly,"" the BCCI added."
0,Why has Mumbai Police arrested car designer Dilip Chhabria of DC Design?,"Mumbai Police revealed that car designer Dilip Chhabria, Founder of DC Design, has been arrested in DC Avanti car financing and forgery scam of at least ₹40 crore. Police said Chhabria was selling multiple cars with the same engine and chassis numbers. He's also accused of taking multiple loans on one car and then selling car to a third party."
6,"Wear diapers, avoid using bathroom to reduce COVID-19 risk: China to cabin crew","China’s aviation regulator CAAC has recommended cabin crew on charter flights to high-risk coronavirus destinations to wear disposable diapers and avoid using the bathroom to reduce the risk of infection. CAAC also recommended the cabin crew wear medical protective masks and disposable shoe covers, among others. The last three rows should be designated as an emergency quarantine area, CAAC said."
5,"Mumbai Police lists fake shopping sites after 22,000 people cheated of ₹70 lakh","Mumbai Police has published a list of fake shopping websites after they busted a fake online shopping racket run by an IT expert from Gujarat. Using the fake websites selling household items, the 32-year-old accused cheated more than 22,000 people of more than ₹70 lakh. ""Don't fall in the dark web of fake sites,"" the police warned."
5,Govt to build quantum computing lab in collaboration with Amazon,"The Ministry of Electronics and Information Technology on Tuesday said it will collaborate with Amazon Web Services (AWS) to establish the MeitY Quantum Computing Applications Lab in India. The lab will provide access to quantum computing development environment for the developer, scientific and academic communities. Amazon will provide hosting with technical and programmatic support for the lab."
